customer_id,customer_name,email,phone,age,gender,acquisition_date,last_purchase_date,purchase_count,total_spent,product_category,acquisition_channel,city,customer_rating,customer_age_days,days_since_last_purchase,avg_order_value,recency_score,frequency_score,monetary_score,rfm_score,customer_segment,churned
CUST05614,Customer 5614,customer5614@email.com,9839808788,55,Female,2025-09-07,2026-03-07,28,9695.77,Fashion,Referral,Delhi,4.9,183,2,346.27750000000003,4,3,4,434,Champions,0
CUST05615,Customer 5615,customer5615@email.com,9887398691,19,Male,2025-09-28,2025-12-05,39,9561.43,Home,Social Media,Pune,3.9,162,94,245.1648717948718,2,4,4,244,At Risk,1
CUST05616,Customer 5616,customer5616@email.com,9827212880,53,Female,2024-08-29,2026-01-25,33,4183.05,Electronics,Email,Pune,4.4,557,43,126.75909090909092,4,3,2,432,Champions,0
CUST05617,Customer 5617,customer5617@email.com,9817267644,43,Male,2025-01-26,2025-12-25,40,8224.16,Home,Paid Ads,Mumbai,2.8,407,74,205.60399999999998,3,4,4,344,Champions,0
CUST05618,Customer 5618,customer5618@email.com,9880563016,28,Male,2025-07-08,2026-02-19,19,5478.35,Home,Organic,Delhi,4.6,244,18,288.3342105263158,4,2,3,423,Potential Loyalists,0
CUST05619,Customer 5619,customer5619@email.com,9866797703,25,Male,2024-08-18,2026-01-12,29,5166.38,Fashion,Social Media,Kolkata,3.9,568,56,178.15103448275863,3,3,3,333,Champions,0
CUST05620,Customer 5620,customer5620@email.com,9874199033,61,Male,2025-08-14,2025-10-20,20,644.14,Fashion,Paid Ads,Bangalore,4.0,207,140,32.207,1,2,1,121,Lost,1
CUST05621,Customer 5621,customer5621@email.com,9882580645,57,Female,2025-10-22,2026-02-02,20,5782.35,Sports,Referral,Delhi,1.3,138,35,289.1175,4,2,3,423,Potential Loyalists,0
CUST05622,Customer 5622,customer5622@email.com,9814370484,60,Female,2025-07-28,2026-02-20,10,9015.72,Fashion,Paid Ads,Pune,3.5,224,17,901.5719999999999,4,1,4,414,Potential Loyalists,0
CUST05623,Customer 5623,customer5623@email.com,9877441081,39,Male,2025-10-01,2026-01-16,12,7823.33,Home,Social Media,Mumbai,2.3,159,52,651.9441666666667,3,1,4,314,Potential Loyalists,0
CUST05624,Customer 5624,customer5624@email.com,9856612335,37,Female,2024-05-27,2026-01-31,33,7884.54,Sports,Social Media,Delhi,3.7,651,37,238.92545454545456,4,3,4,434,Champions,0
CUST05625,Customer 5625,customer5625@email.com,9862843790,25,Male,2024-04-18,2026-03-07,25,1683.3,Home,Social Media,Mumbai,3.3,690,2,67.332,4,3,1,431,Champions,0
CUST05626,Customer 5626,customer5626@email.com,9833461307,46,Male,2024-05-07,2025-12-20,25,3648.65,Electronics,Email,Bangalore,1.4,671,79,145.946,3,3,2,332,Champions,0
CUST05627,Customer 5627,customer5627@email.com,9871363812,57,Female,2024-05-09,2026-02-13,4,2408.73,Electronics,Paid Ads,Mumbai,3.1,669,24,602.1825,4,1,1,411,Potential Loyalists,0
CUST05628,Customer 5628,customer5628@email.com,9826155543,43,Male,2025-12-09,2025-12-02,4,3227.56,Fashion,Organic,Bangalore,2.8,90,97,806.89,2,1,2,212,Lost,1
CUST05629,Customer 5629,customer5629@email.com,9879552316,47,Male,2026-01-30,2026-02-13,9,5837.44,Sports,Email,Delhi,4.1,38,24,648.6044444444444,4,1,3,413,Potential Loyalists,0
CUST05630,Customer 5630,customer5630@email.com,9871749629,34,Male,2024-08-24,2026-01-05,15,3711.36,Books,Organic,Pune,3.0,562,63,247.424,3,2,2,322,Potential Loyalists,0
CUST05631,Customer 5631,customer5631@email.com,9852365995,37,Male,2024-12-09,2025-12-31,26,5650.91,Electronics,Social Media,Kolkata,2.9,455,68,217.3426923076923,3,3,3,333,Champions,0
CUST05632,Customer 5632,customer5632@email.com,9811129926,69,Male,2024-09-24,2026-01-27,15,4441.16,Electronics,Organic,Delhi,3.9,531,41,296.07733333333334,4,2,2,422,Potential Loyalists,0
CUST05633,Customer 5633,customer5633@email.com,9811586450,33,Female,2025-07-14,2025-10-18,26,2937.49,Electronics,Organic,Bangalore,3.7,238,142,112.98038461538461,1,3,2,132,At Risk,1
CUST05634,Customer 5634,customer5634@email.com,9838286706,63,Female,2024-10-21,2025-12-10,28,1044.49,Electronics,Email,Pune,5.0,504,89,37.30321428571428,3,3,1,331,Champions,0
CUST05635,Customer 5635,customer5635@email.com,9860925964,60,Female,2026-01-14,2025-10-23,7,8929.2,Fashion,Email,Chennai,2.4,54,137,1275.6000000000001,1,1,4,114,Lost,1
CUST05636,Customer 5636,customer5636@email.com,9887981603,24,Male,2025-08-22,2025-11-08,32,212.6,Sports,Paid Ads,Chennai,3.8,199,121,6.64375,2,3,1,231,At Risk,1
CUST05637,Customer 5637,customer5637@email.com,9823522144,33,Male,2024-12-21,2025-10-27,12,116.36,Electronics,Organic,Chennai,1.7,443,133,9.696666666666667,2,1,1,211,Lost,1
CUST05638,Customer 5638,customer5638@email.com,9853679307,62,Male,2025-11-10,2025-09-19,35,8285.3,Fashion,Email,Delhi,4.2,119,171,236.72285714285712,1,3,4,134,At Risk,1
CUST05639,Customer 5639,customer5639@email.com,9858533442,64,Male,2024-10-29,2026-01-22,32,9968.43,Sports,Paid Ads,Mumbai,4.1,496,46,311.5134375,3,3,4,334,Champions,0
CUST05640,Customer 5640,customer5640@email.com,9892245683,65,Male,2025-08-06,2025-12-09,9,7298.32,Sports,Organic,Kolkata,3.9,215,90,810.9244444444444,2,1,3,213,Lost,0
CUST05641,Customer 5641,customer5641@email.com,9844856447,44,Male,2024-10-04,2025-11-10,14,251.21,Books,Organic,Pune,1.5,521,119,17.943571428571428,2,2,1,221,Lost,1
CUST05642,Customer 5642,customer5642@email.com,9835119175,40,Female,2025-03-16,2026-01-01,13,2344.23,Home,Social Media,Kolkata,5.0,358,67,180.32538461538462,3,2,1,321,Potential Loyalists,0
CUST05643,Customer 5643,customer5643@email.com,9883626933,41,Male,2025-02-01,2025-10-16,44,9721.04,Electronics,Email,Pune,4.8,401,144,220.9327272727273,1,4,4,144,At Risk,1
CUST05644,Customer 5644,customer5644@email.com,9845279000,26,Female,2024-05-06,2025-12-30,33,8105.18,Fashion,Referral,Delhi,2.5,672,69,245.61151515151516,3,3,4,334,Champions,0
CUST05645,Customer 5645,customer5645@email.com,9841828278,52,Male,2024-09-30,2026-02-02,32,5711.32,Sports,Email,Bangalore,3.3,525,35,178.47875,4,3,3,433,Champions,0
CUST05646,Customer 5646,customer5646@email.com,9846159360,68,Female,2025-01-15,2026-01-28,19,2444.92,Books,Social Media,Delhi,4.6,418,40,128.68,4,2,1,421,Potential Loyalists,0
CUST05647,Customer 5647,customer5647@email.com,9873262903,37,Male,2024-07-03,2026-02-28,30,242.27,Home,Paid Ads,Chennai,3.0,614,9,8.075666666666667,4,3,1,431,Champions,0
CUST05648,Customer 5648,customer5648@email.com,9892286747,54,Female,2025-03-11,2026-01-31,16,306.53,Sports,Email,Bangalore,3.4,363,37,19.158125,4,2,1,421,Potential Loyalists,0
CUST05649,Customer 5649,customer5649@email.com,9856049627,59,Female,2024-05-15,2026-02-13,12,6158.61,Sports,Organic,Kolkata,3.4,663,24,513.2175,4,1,3,413,Potential Loyalists,0
CUST05650,Customer 5650,customer5650@email.com,9859113508,34,Male,2024-09-02,2025-09-18,10,316.14,Electronics,Referral,Delhi,3.6,553,172,31.613999999999997,1,1,1,111,Lost,1
CUST05651,Customer 5651,customer5651@email.com,9834684475,64,Male,2024-10-31,2025-12-01,2,9936.94,Home,Paid Ads,Mumbai,3.3,494,98,4968.47,2,1,4,214,Lost,1
CUST05652,Customer 5652,customer5652@email.com,9876943778,48,Female,2024-04-05,2025-10-18,18,1915.5,Home,Email,Mumbai,2.6,703,142,106.41666666666667,1,2,1,121,Lost,1
CUST05653,Customer 5653,customer5653@email.com,9866900650,25,Male,2025-06-06,2026-02-10,13,7136.0,Fashion,Paid Ads,Kolkata,3.2,276,27,548.9230769230769,4,2,3,423,Potential Loyalists,0
CUST05654,Customer 5654,customer5654@email.com,9838257191,32,Male,2025-01-02,2026-02-23,29,1635.09,Books,Organic,Bangalore,4.5,431,14,56.382413793103446,4,3,1,431,Champions,0
CUST05655,Customer 5655,customer5655@email.com,9866249702,48,Male,2024-07-25,2026-01-21,24,5446.92,Fashion,Referral,Chennai,4.5,592,47,226.955,3,2,3,323,Potential Loyalists,0
CUST05656,Customer 5656,customer5656@email.com,9859970552,47,Female,2024-11-14,2026-02-06,38,898.05,Books,Organic,Mumbai,4.1,480,31,23.632894736842104,4,4,1,441,Champions,0
CUST05657,Customer 5657,customer5657@email.com,9858999937,63,Male,2024-04-18,2025-11-08,12,7691.11,Fashion,Referral,Mumbai,2.7,690,121,640.9258333333333,2,1,4,214,Lost,1
CUST05658,Customer 5658,customer5658@email.com,9863766628,37,Female,2025-08-12,2026-02-20,29,5890.72,Books,Paid Ads,Delhi,4.1,209,17,203.12827586206896,4,3,3,433,Champions,0
CUST05659,Customer 5659,customer5659@email.com,9847531240,56,Female,2024-10-27,2025-09-14,22,953.05,Electronics,Email,Pune,2.6,498,176,43.320454545454545,1,2,1,121,Lost,1
CUST05660,Customer 5660,customer5660@email.com,9870495821,29,Male,2025-07-02,2026-01-17,36,8501.0,Books,Referral,Kolkata,3.7,250,51,236.13888888888889,3,3,4,334,Champions,0
CUST05661,Customer 5661,customer5661@email.com,9834144323,66,Female,2024-11-11,2026-01-12,1,5515.48,Fashion,Organic,Mumbai,3.3,483,56,5515.48,3,1,3,313,Potential Loyalists,0
CUST05662,Customer 5662,customer5662@email.com,9886693314,34,Male,2024-07-09,2025-09-22,43,9223.76,Home,Referral,Delhi,2.2,608,168,214.50604651162791,1,4,4,144,At Risk,1
CUST05663,Customer 5663,customer5663@email.com,9827601200,59,Male,2024-06-21,2026-01-20,40,9174.57,Sports,Paid Ads,Bangalore,2.8,626,48,229.36425,3,4,4,344,Champions,0
CUST05664,Customer 5664,customer5664@email.com,9887295013,47,Female,2026-01-09,2025-12-15,34,9213.03,Books,Paid Ads,Pune,4.3,59,84,270.9714705882353,3,3,4,334,Champions,0
CUST05665,Customer 5665,customer5665@email.com,9840677709,46,Female,2025-08-05,2026-01-23,34,870.07,Books,Paid Ads,Mumbai,4.7,216,45,25.590294117647062,3,3,1,331,Champions,0
CUST05666,Customer 5666,customer5666@email.com,9823404289,36,Female,2025-09-02,2025-10-12,48,1297.48,Home,Email,Kolkata,1.8,188,148,27.030833333333334,1,4,1,141,At Risk,1
CUST05667,Customer 5667,customer5667@email.com,9846231955,63,Female,2024-07-07,2025-10-02,33,9878.29,Electronics,Paid Ads,Delhi,2.8,610,158,299.34212121212124,1,3,4,134,At Risk,1
CUST05668,Customer 5668,customer5668@email.com,9841649234,28,Female,2025-07-03,2025-11-23,4,4927.25,Fashion,Email,Bangalore,2.7,249,106,1231.8125,2,1,2,212,Lost,1
CUST05669,Customer 5669,customer5669@email.com,9884536479,51,Male,2025-08-16,2026-02-11,38,2458.32,Electronics,Social Media,Delhi,3.0,205,26,64.69263157894737,4,4,1,441,Champions,0
CUST05670,Customer 5670,customer5670@email.com,9868011418,67,Female,2024-11-27,2025-12-15,30,7719.68,Books,Referral,Chennai,4.9,467,84,257.3226666666667,3,3,4,334,Champions,0
CUST05671,Customer 5671,customer5671@email.com,9861121302,24,Male,2024-04-05,2025-10-10,46,2716.42,Books,Organic,Kolkata,3.1,703,150,59.052608695652175,1,4,2,142,At Risk,1
CUST05672,Customer 5672,customer5672@email.com,9836315159,61,Male,2025-11-22,2025-09-26,20,7299.44,Electronics,Email,Kolkata,4.3,107,164,364.972,1,2,3,123,Lost,1
CUST05673,Customer 5673,customer5673@email.com,9829574814,51,Female,2025-04-03,2026-01-07,26,8389.13,Fashion,Email,Pune,3.7,340,61,322.6588461538461,3,3,4,334,Champions,0
CUST05674,Customer 5674,customer5674@email.com,9830072000,37,Female,2024-07-21,2025-10-19,15,7864.21,Books,Organic,Mumbai,1.4,596,141,524.2806666666667,1,2,4,124,Lost,1
CUST05675,Customer 5675,customer5675@email.com,9873483243,67,Female,2025-09-13,2026-01-07,7,2813.07,Books,Referral,Pune,3.8,177,61,401.8671428571429,3,1,2,312,Potential Loyalists,0
CUST05676,Customer 5676,customer5676@email.com,9811307588,55,Female,2025-08-21,2025-12-15,7,4076.02,Electronics,Paid Ads,Delhi,3.6,200,84,582.2885714285715,3,1,2,312,Potential Loyalists,0
CUST05677,Customer 5677,customer5677@email.com,9833703827,41,Female,2024-04-10,2025-12-05,29,4191.18,Sports,Referral,Bangalore,4.0,698,94,144.52344827586208,2,3,2,232,At Risk,1
CUST05678,Customer 5678,customer5678@email.com,9866575546,27,Male,2025-06-02,2025-10-12,23,4963.6,Home,Email,Mumbai,1.3,280,148,215.80869565217392,1,2,2,122,Lost,1
CUST05679,Customer 5679,customer5679@email.com,9877054885,49,Male,2024-08-03,2026-01-15,34,1756.99,Books,Paid Ads,Kolkata,2.0,583,53,51.67617647058824,3,3,1,331,Champions,0
CUST05680,Customer 5680,customer5680@email.com,9828048483,69,Male,2025-03-17,2025-10-17,20,4579.45,Fashion,Social Media,Delhi,4.1,357,143,228.9725,1,2,2,122,Lost,1
CUST05681,Customer 5681,customer5681@email.com,9894644676,32,Female,2025-03-29,2025-12-30,15,5156.75,Sports,Organic,Bangalore,2.5,345,69,343.78333333333336,3,2,3,323,Potential Loyalists,0
CUST05682,Customer 5682,customer5682@email.com,9879391501,54,Female,2024-12-07,2026-02-05,33,5363.92,Electronics,Referral,Pune,4.6,457,32,162.5430303030303,4,3,3,433,Champions,0
CUST05683,Customer 5683,customer5683@email.com,9881669929,37,Male,2024-09-25,2025-09-24,17,8217.01,Electronics,Paid Ads,Kolkata,3.1,530,166,483.3535294117647,1,2,4,124,Lost,1
CUST05684,Customer 5684,customer5684@email.com,9852376193,20,Female,2024-10-21,2025-11-02,20,5221.61,Fashion,Organic,Bangalore,1.0,504,127,261.0805,2,2,3,223,Lost,1
CUST05685,Customer 5685,customer5685@email.com,9875313057,54,Female,2025-06-28,2026-01-26,13,2384.76,Sports,Referral,Pune,3.8,254,42,183.44307692307694,4,2,1,421,Potential Loyalists,0
CUST05686,Customer 5686,customer5686@email.com,9850269906,57,Female,2025-01-01,2025-12-24,44,6664.97,Fashion,Email,Delhi,3.1,432,75,151.4765909090909,3,4,3,343,Champions,0
CUST05687,Customer 5687,customer5687@email.com,9843685164,25,Male,2025-05-30,2026-03-03,24,7993.41,Books,Email,Bangalore,2.3,283,6,333.05875,4,2,4,424,Potential Loyalists,0
CUST05688,Customer 5688,customer5688@email.com,9885448945,57,Female,2024-07-03,2025-12-13,47,3261.78,Sports,Email,Mumbai,1.1,614,86,69.3995744680851,3,4,2,342,Champions,0
CUST05689,Customer 5689,customer5689@email.com,9886213459,61,Male,2025-05-16,2026-01-03,37,6488.53,Home,Social Media,Mumbai,1.8,297,65,175.36567567567567,3,3,3,333,Champions,0
CUST05690,Customer 5690,customer5690@email.com,9816403434,40,Female,2024-06-26,2025-11-01,7,1554.69,Home,Email,Delhi,1.6,621,128,222.09857142857143,2,1,1,211,Lost,1
CUST05691,Customer 5691,customer5691@email.com,9863472598,57,Female,2024-05-23,2026-02-07,8,3485.07,Fashion,Email,Pune,3.3,655,30,435.63375,4,1,2,412,Potential Loyalists,0
CUST05692,Customer 5692,customer5692@email.com,9823284172,28,Male,2025-08-07,2025-11-14,23,9101.32,Home,Email,Kolkata,4.1,214,115,395.7095652173913,2,2,4,224,Lost,1
CUST05693,Customer 5693,customer5693@email.com,9831923376,63,Female,2024-05-30,2025-10-10,14,9121.95,Fashion,Paid Ads,Chennai,1.9,648,150,651.5678571428572,1,2,4,124,Lost,1
CUST05694,Customer 5694,customer5694@email.com,9818057946,25,Female,2024-11-15,2026-03-08,4,5795.71,Books,Organic,Chennai,3.8,479,1,1448.9275,4,1,3,413,Potential Loyalists,0
CUST05695,Customer 5695,customer5695@email.com,9838919534,46,Female,2025-07-31,2025-10-13,21,7053.28,Books,Social Media,Chennai,4.6,221,147,335.87047619047615,1,2,3,123,Lost,1
CUST05696,Customer 5696,customer5696@email.com,9844130183,47,Male,2025-08-13,2025-11-16,46,8554.75,Fashion,Referral,Kolkata,3.5,208,113,185.97282608695653,2,4,4,244,At Risk,1
CUST05697,Customer 5697,customer5697@email.com,9873960038,27,Female,2025-11-28,2026-01-26,10,9589.68,Books,Social Media,Mumbai,4.1,101,42,958.9680000000001,4,1,4,414,Potential Loyalists,0
CUST05698,Customer 5698,customer5698@email.com,9894538675,56,Female,2025-12-13,2025-12-14,22,4949.88,Home,Organic,Mumbai,1.8,86,85,224.99454545454546,3,2,2,322,Potential Loyalists,0
CUST05699,Customer 5699,customer5699@email.com,9822925420,45,Female,2025-05-31,2025-09-19,30,5659.6,Books,Email,Pune,1.3,282,171,188.65333333333334,1,3,3,133,At Risk,1
CUST05700,Customer 5700,customer5700@email.com,9870378491,66,Female,2024-06-07,2025-11-09,30,4214.85,Home,Email,Pune,2.5,640,120,140.495,2,3,2,232,At Risk,1
CUST05701,Customer 5701,customer5701@email.com,9854916840,53,Female,2024-08-17,2025-11-01,16,812.62,Home,Referral,Mumbai,3.8,569,128,50.78875,2,2,1,221,Lost,1
CUST05702,Customer 5702,customer5702@email.com,9844865621,30,Male,2025-10-15,2026-01-13,11,4285.75,Electronics,Social Media,Pune,3.7,145,55,389.6136363636364,3,1,2,312,Potential Loyalists,0
CUST05703,Customer 5703,customer5703@email.com,9858447502,49,Male,2024-09-23,2025-12-15,22,7927.21,Books,Social Media,Delhi,4.8,532,84,360.32772727272726,3,2,4,324,Potential Loyalists,0
CUST05704,Customer 5704,customer5704@email.com,9858359530,53,Female,2025-09-19,2025-10-11,29,8068.37,Books,Referral,Pune,3.5,171,149,278.2196551724138,1,3,4,134,At Risk,1
CUST05705,Customer 5705,customer5705@email.com,9885208908,54,Female,2024-07-16,2025-10-27,25,8934.53,Fashion,Social Media,Mumbai,2.6,601,133,357.38120000000004,2,3,4,234,At Risk,1
CUST05706,Customer 5706,customer5706@email.com,9884825240,43,Male,2025-06-04,2026-02-03,14,609.52,Fashion,Social Media,Pune,4.2,278,34,43.537142857142854,4,2,1,421,Potential Loyalists,0
CUST05707,Customer 5707,customer5707@email.com,9844589898,39,Female,2025-09-08,2026-03-01,14,5318.83,Sports,Social Media,Mumbai,1.6,182,8,379.9164285714286,4,2,3,423,Potential Loyalists,0
CUST05708,Customer 5708,customer5708@email.com,9856189726,21,Female,2024-03-18,2026-02-11,2,1163.5,Home,Referral,Mumbai,4.3,721,26,581.75,4,1,1,411,Potential Loyalists,0
CUST05709,Customer 5709,customer5709@email.com,9812662253,48,Female,2025-09-23,2025-12-05,13,2087.35,Electronics,Referral,Chennai,2.5,167,94,160.5653846153846,2,2,1,221,Lost,1
CUST05710,Customer 5710,customer5710@email.com,9865265613,35,Female,2024-12-28,2026-02-23,3,9012.14,Home,Organic,Bangalore,1.6,436,14,3004.0466666666666,4,1,4,414,Potential Loyalists,0
CUST05711,Customer 5711,customer5711@email.com,9826272220,55,Female,2024-07-26,2026-01-19,30,5018.23,Books,Social Media,Mumbai,1.6,591,49,167.27433333333332,3,3,2,332,Champions,0
CUST05712,Customer 5712,customer5712@email.com,9857122567,41,Female,2025-08-14,2026-02-27,18,7609.59,Sports,Organic,Bangalore,4.9,207,10,422.755,4,2,4,424,Potential Loyalists,0
CUST05713,Customer 5713,customer5713@email.com,9891279039,40,Female,2025-12-24,2025-12-31,36,737.4,Home,Paid Ads,Pune,3.5,75,68,20.483333333333334,3,3,1,331,Champions,0
CUST05714,Customer 5714,customer5714@email.com,9836703705,39,Female,2024-07-20,2025-11-03,21,4226.58,Sports,Paid Ads,Mumbai,1.7,597,126,201.2657142857143,2,2,2,222,Lost,1
CUST05715,Customer 5715,customer5715@email.com,9887424000,19,Male,2024-05-27,2025-09-14,19,6774.98,Home,Social Media,Chennai,2.1,651,176,356.5778947368421,1,2,3,123,Lost,1
CUST05716,Customer 5716,customer5716@email.com,9887295245,48,Male,2024-10-19,2025-10-27,16,1420.72,Books,Email,Chennai,2.5,506,133,88.795,2,2,1,221,Lost,1
CUST05717,Customer 5717,customer5717@email.com,9897223468,28,Female,2024-09-10,2025-10-30,28,3325.6,Books,Paid Ads,Pune,1.2,545,130,118.77142857142857,2,3,2,232,At Risk,1
CUST05718,Customer 5718,customer5718@email.com,9897124881,45,Female,2024-07-05,2025-11-16,4,739.02,Home,Email,Pune,1.4,612,113,184.755,2,1,1,211,Lost,1
CUST05719,Customer 5719,customer5719@email.com,9882267959,63,Female,2025-02-15,2025-09-14,15,6548.27,Electronics,Organic,Pune,4.0,387,176,436.5513333333334,1,2,3,123,Lost,1
CUST05720,Customer 5720,customer5720@email.com,9833426205,49,Female,2025-07-07,2025-09-12,1,9711.82,Books,Social Media,Bangalore,4.1,245,178,9711.82,1,1,4,114,Lost,1
CUST05721,Customer 5721,customer5721@email.com,9848199537,22,Male,2025-01-22,2025-09-19,48,8287.75,Fashion,Organic,Chennai,5.0,411,171,172.66145833333334,1,4,4,144,At Risk,1
CUST05722,Customer 5722,customer5722@email.com,9857661928,55,Male,2024-08-30,2025-12-07,47,9748.77,Electronics,Organic,Delhi,1.3,556,92,207.42063829787236,2,4,4,244,At Risk,1
CUST05723,Customer 5723,customer5723@email.com,9853632879,27,Male,2025-08-02,2026-01-07,16,8471.49,Home,Referral,Kolkata,4.6,219,61,529.468125,3,2,4,324,Potential Loyalists,0
CUST05724,Customer 5724,customer5724@email.com,9878510704,57,Male,2024-04-26,2025-10-23,20,8566.44,Electronics,Social Media,Kolkata,2.3,682,137,428.322,1,2,4,124,Lost,1
CUST05725,Customer 5725,customer5725@email.com,9875430302,63,Female,2024-12-31,2026-02-21,33,5814.05,Fashion,Referral,Pune,2.3,433,16,176.18333333333334,4,3,3,433,Champions,0
CUST05726,Customer 5726,customer5726@email.com,9869985944,41,Female,2025-12-28,2026-01-16,17,5230.7,Books,Organic,Mumbai,1.5,71,52,307.68823529411765,3,2,3,323,Potential Loyalists,0
CUST05727,Customer 5727,customer5727@email.com,9820523679,52,Female,2026-01-21,2025-12-27,5,4121.92,Books,Email,Chennai,4.9,47,72,824.384,3,1,2,312,Potential Loyalists,0
CUST05728,Customer 5728,customer5728@email.com,9861146483,61,Male,2025-04-04,2026-01-07,5,8199.14,Books,Social Media,Kolkata,4.9,339,61,1639.828,3,1,4,314,Potential Loyalists,0
CUST05729,Customer 5729,customer5729@email.com,9892364557,65,Female,2025-01-06,2025-09-24,39,1902.47,Fashion,Social Media,Bangalore,4.5,427,166,48.781282051282055,1,4,1,141,At Risk,1
CUST05730,Customer 5730,customer5730@email.com,9848456543,40,Female,2025-11-16,2025-10-13,13,656.63,Electronics,Paid Ads,Bangalore,1.4,113,147,50.51,1,2,1,121,Lost,1
